,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noblesville,"$3,091.18",,,,,,,,Sharp 1540cs Digital Laser Copier,"$4,399.92"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waynesboro,"$3,058.77",,,,,,,,Logitech G19 Programmable Gaming Keyboard,"$4,389.25"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orem,"$2,994.09",,,,,,,,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","$4,384.04"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monroe,"$2,970.43",,,,,,,,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal","$4,334.83"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marietta,"$2,938.62",,,,,,,,Bevis 36 x 72 Conference Tables,"$4,332.25"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glendale,"$2,917.87",,,,,,,,GBC DocuBind TL200 Manual Binding Machine,"$4,322.81"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonesboro,"$2,915.32",,,,,,,,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","$4,297.64"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redlands,"$2,891.02",,,,,,,,Cisco 9971 IP Video Phone Charcoal,"$4,268.00"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,"$2,865.02",,,,,,,,Motorola L703CM,"$4,211.73"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provo,"$2,761.23",,,,,,,,GBC DocuBind 200 Manual Binding Machine,"$4,209.80"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akron,"$2,729.99",,,,,,,,Hewlett Packard 310 Color Digital Copier,"$4,199.86"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hampton,"$2,722.26",,,,,,,,"SAFCO Commercial Wire Shelving, Black","$4,199.46"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hempstead,"$2,589.59",,,,,,,,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,"$4,185.48"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beverly,"$2,583.19",,,,,,,,Fellowes PB200 Plastic Comb Binding Machine,"$4,181.75"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sparks,"$2,561.96",,,,,,,,Cisco SPA301,"$4,180.53"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huntington Beach,"$2,527.82",,,,,,,,"Global Wood Trimmed Manager's Task Chair, Khaki","$4,166.88"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edmonds,"$2,523.69",,,,,,,,Canon PC-428 Personal Copier,"$4,119.79"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medina,"$2,477.72",,,,,,,,Wireless Extenders zBoost YX545 SOHO Signal Booster,"$4,044.39"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broken Arrow,"$2,439.53",,,,,,,,Fellowes Super Stor/Drawer Files,"$4,006.44"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warwick,"$2,426.84",,,,,,,,Samsung Galaxy S4 Active,"$3,999.92"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Independence,"$2,417.37",,,,,,,,WD My Passport Ultra 2TB Portable External Hard Drive,"$3,998.40"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro,"$2,406.78",,,,,,,,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,"$3,991.98"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dublin,"$2,401.16",,,,,,,,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,"$3,989.73"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hialeah,"$2,338.95",,,,,,,,Polycom SoundStation2 EX Conference phone,"$3,968.51"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paterson,"$2,243.21",,,,,,,,Hon Racetrack Conference Tables,"$3,963.90"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque,"$2,220.16",,,,,,,,Canon Image Class D660 Copier,"$3,959.93"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clarksville,"$2,217.73",,,,,,,,"Global Airflow Leather Mesh Back Chair, Black","$3,955.68"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pasco,"$2,201.11",,,,,,,,Fellowes High-Stak Drawer Files,"$3,946.66"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carrollton,"$2,200.65",,,,,,,,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,"$3,861.06"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pleasant Grove,"$2,138.18",,,,,,,,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,"$3,855.18"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gresham,"$2,133.42",,,,,,,,Polycom SoundPoint IP 450 VoIP phone,"$3,839.62"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manchester,"$2,126.28",,,,,,,,Google Nexus 5,"$3,815.79"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mount Vernon,"$2,119.63",,,,,,,,Hon Non-Folding Utility Tables,"$3,775.65"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greenville,"$2,117.83",,,,,,,,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),"$3,743.79"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bowling Green,"$2,077.38",,,,,,,,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","$3,739.12"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Gabriel,"$2,061.01",,,,,,,,Aastra 57i VoIP phone,"$3,684.71"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Westland,"$2,057.98",,,,,,,,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal","$3,680.54"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Valley,"$2,053.02",,,,,,,,Polycom VoiceStation 500 Conference phone,"$3,657.38"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chico,"$2,050.18",,,,,,,,"Situations Contoured Folding Chairs, 4/Set","$3,641.27"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Highland Park,"$2,035.10",,,,,,,,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","$3,626.01"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spokane,"$2,027.92",,,,,,,,Toshiba IPT2010-SD IP Telephone,"$3,613.74"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lorain,"$2,015.11",,,,,,,,"Bush Cubix Conference Tables, Fully Assembled","$3,603.29"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sandy Springs,"$1,997.03",,,,,,,,Pyle PMP37LED,"$3,590.03"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chester,"$1,968.48",,,,,,,,Global Adaptabilities Conference Tables,"$3,540.35"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redondo Beach,"$1,959.80",,,,,,,,"24 Capacity Maxi Data Binder Racks, Pearl","$3,537.24"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wheeling,"$1,946.97",,,,,,,,Global Comet Stacking Armless Chair,"$3,528.79"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riverside,"$1,944.25",,,,,,,,Avanti 4.4 Cu. Ft. Refrigerator,"$3,511.01"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belleville,"$1,891.60",,,,,,,,Hon Rectangular Conference Tables,"$3,481.52"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peoria,"$1,842.83",,,,,,,,"Iceberg OfficeWorks 42"" Round Tables","$3,457.44"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Las Vegas,"$1,834.02",,,,,,,,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish","$3,447.84"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgetown,"$1,786.42",,,,,,,,O'Sullivan Living Dimensions 5-Shelf Bookcases,"$3,420.77"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trenton,"$1,765.20",,,,,,,,Geemarc AmpliPOWER60,"$3,415.04"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evanston,"$1,753.80",,,,,,,,Hewlett-Packard Desktjet 6988DT Refurbished Printer,"$3,404.50"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlando,"$1,740.08",,,,,,,,Bush Advantage Collection Round Conference Table,"$3,401.60"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hattiesburg,"$1,722.84",,,,,,,,Fellowes Stor/Drawer Steel Plus Storage Drawers,"$3,397.31"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muskogee,"$1,721.70",,,,,,,,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base","$3,354.89"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athens,"$1,720.81",,,,,,,,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box","$3,322.88"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perth Amboy,"$1,717.08",,,,,,,,"Bush Andora Bookcase, Maple/Graphite Gray Finish","$3,317.72"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pembroke Pines,"$1,714.38",,,,,,,,Tenex Antistatic Computer Chair Mats,"$3,317.01"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kent,"$1,697.56",,,,,,,,Bevis 44 x 96 Conference Tables,"$3,253.22"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Petersburg,"$1,690.79",,,,,,,,Ibico EB-19 Dual Function Manual Binding System,"$3,234.91"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bethlehem,"$1,689.63",,,,,,,,GBC ProClick 150 Presentation Binding System,"$3,223.00"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dubuque,"$1,687.30",,,,,,,,Okidata C331dn Printer,"$3,210.80"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pueblo,"$1,686.94",,,,,,,,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,"$3,178.13"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appleton,"$1,671.31",,,,,,,,Jabra SPEAK 410,"$3,158.06"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greenwood,"$1,665.05",,,,,,,,"Global Fabric Manager's Chair, Dark Gray","$3,150.58"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Charles,"$1,659.65",,,,,,,,Hon 2111 Invitation Series Corner Table,"$3,140.55"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eau Claire,"$1,645.65",,,,,,,,Economy Rollaway Files,"$3,138.80"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lake Forest,"$1,625.54",,,,,,,,BlackBerry Q10,"$3,099.35"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cincinnati,"$1,611.98",,,,,,,,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,"$3,059.80"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lansing,"$1,610.29",,,,,,,,Hoover WindTunnel Plus Canister Vacuum,"$3,051.30"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dearborn,"$1,603.31",,,,,,,,Digium D40 VoIP phone,"$3,044.16"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cheyenne,"$1,603.14",,,,,,,,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,"$3,040.00"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suffolk,"$1,597.90",,,,,,,,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","$3,039.50"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bloomington,"$1,567.74",,,,,,,,Space Solutions HD Industrial Steel Shelving.,"$3,035.21"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passaic,"$1,562.09",,,,,,,,Carina Double Wide Media Storage Towers in Natural & Black,"$3,028.65"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oxnard,"$1,558.10",,,,,,,,Compact Automatic Electric Letter Opener,"$2,982.75"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meriden,"$1,550.68",,,,,,,,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine","$2,979.00"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pharr,"$1,540.71",,,,,,,,O'Sullivan Living Dimensions 2-Shelf Bookcases,"$2,970.06"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miramar,"$1,531.19",,,,,,,,"Global Manager's Adjustable Task Chair, Storm","$2,959.21"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehi,"$1,516.73",,,,,,,,GBC DocuBind P100 Manual Binding Machine,"$2,954.44"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Costa Mesa,"$1,497.67",,,,,,,,O'Sullivan Plantations 2-Door Library in Landvery Oak,"$2,946.37"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Des Plaines,"$1,493.21",,,,,,,,3.6 Cubic Foot Counter Height Office Refrigerator,"$2,946.20"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pomona,"$1,482.50",,,,,,,,Aastra 6757i CT Wireless VoIP phone,"$2,929.98"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asheville,"$1,475.38",,,,,,,,Novimex Swivel Fabric Task Chair,"$2,913.91"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camarillo,"$1,467.52",,,,,,,,ShoreTel ShorePhone IP 230 VoIP phone,"$2,906.63"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottsdale,"$1,466.31",,,,,,,,O'Sullivan Living Dimensions 3-Shelf Bookcases,"$2,904.16"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eugene,"$1,465.03",,,,,,,,Kensington 7 Outlet MasterPiece Power Center,"$2,883.28"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hackensack,"$1,456.16",,,,,,,,Logitech Wireless Gaming Headset G930,"$2,879.82"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southaven,"$1,455.39",,,,,,,,Bose SoundLink Bluetooth Speaker,"$2,865.60"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantation,"$1,436.84",,,,,,,,"Electrix Architect's Clamp-On Swing Arm Lamp, Black","$2,863.80"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bossier City,"$1,417.18",,,,,,,,"Lesro Round Back Collection Coffee Table, End Table","$2,847.78"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamarac,"$1,413.51",,,,,,,,Okidata MB491 Multifunction Printer,"$2,844.30"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigard,"$1,393.78",,,,,,,,Premier Automatic Letter Opener,"$2,836.37"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakersfield,"$1,377.29",,,,,,,,Logitech Wireless Headset h800,"$2,799.72"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norman,"$1,351.33",,,,,,,,Xerox 1915,"$2,789.01"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pocatello,"$1,344.94",,,,,,,,Electrix Halogen Magnifier Lamp,"$2,759.06"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Cloud,"$1,331.82",,,,,,,,Maxell iVDR EX 500GB Cartridge,"$2,755.40"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waterbury,"$1,326.06",,,,,,,,VTech DS6151,"$2,746.58"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carol Stream,"$1,305.81",,,,,,,,Nortel Meridian M5316 Digital phone,"$2,744.87"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Superior,"$1,299.73",,,,,,,,O'Sullivan 4-Shelf Bookcase in Odessa Pine,"$2,740.20"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brownsville,"$1,292.23",,,,,,,,"Carina Mini System Audio Rack, Model AR050B","$2,730.11"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richardson,"$1,288.46",,,,,,,,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators","$2,706.08"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naperville,"$1,288.30",,,,,,,,Hon Mobius Operator's Chair,"$2,705.78"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quincy,"$1,276.46",,,,,,,,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box","$2,699.06"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moreno Valley,"$1,262.47",,,,,,,,"Bevis Round Conference Table Top, X-Base","$2,671.42"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Rochelle,"$1,255.23",,,,,,,,Imation Bio 8GB USB Flash Drive Imation Corp,"$2,659.84"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bristol,"$1,251.18",,,,,,,,Global Highback Leather Tilter in Burgundy,"$2,647.81"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Renton,"$1,242.63",,,,,,,,Cisco 8x8 Inc. 6753i IP Business Phone System,"$2,645.80"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Bend,"$1,238.33",,,,,,,,Premier Electric Letter Opener,"$2,641.61"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stockton,"$1,227.60",,,,,,,,Vtech CS6719,"$2,630.13"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vallejo,"$1,221.41",,,,,,,,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,"$2,623.84"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hesperia,"$1,213.17",,,,,,,,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,"$2,619.74"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danville,"$1,202.25",,,,,,,,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,"$2,612.20"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bangor,"$1,164.45",,,,,,,,Motorola Droid Maxx,"$2,609.83"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middletown,"$1,154.61",,,,,,,,Hon Deluxe Fabric Upholstered Stacking Chairs,"$2,586.19"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twin Falls,"$1,148.81",,,,,,,,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D","$2,552.54"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woodstock,"$1,143.90",,,,,,,,Bevis Boat-Shaped Conference Table,"$2,542.47"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sioux Falls,"$1,137.42",,,,,,,,Fellowes Powershred HS-440 4-Sheet High Security Shredder,"$2,541.84"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fremont,"$1,119.01",,,,,,,,Xerox WorkCentre 6505DN Laser Multifunction Printer,"$2,519.96"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rio Rancho,"$1,114.19",,,,,,,,Safco Industrial Wire Shelving System,"$2,511.05"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redmond,"$1,098.26",,,,,,,,Plantronics Calisto P620-M USB Wireless Speakerphone System,"$2,508.67"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boise,"$1,094.47",,,,,,,,Easy-staple paper,"$2,504.19"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chandler,"$1,076.75",,,,,,,,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,"$2,491.28"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hollywood,"$1,070.47",,,,,,,,Kensington 4 Outlet MasterPiece Compact Power Control Center,"$2,488.39"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tempe,"$1,070.30",,,,,,,,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases","$2,487.76"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parker,"$1,067.94",,,,,,,,Sensible Storage WireTech Storage Systems,"$2,484.30"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lawton,"$1,057.49",,,,,,,,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,"$2,481.15"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Porte,"$1,051.73",,,,,,,,Enermax Acrylux Wireless Keyboard,"$2,450.16"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dearborn Heights,"$1,051.57",,,,,,,,Panasonic KX MB2061 Multifunction Printer,"$2,396.40"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chula Vista,"$1,041.62",,,,,,,,Global Super Steno Chair,"$2,389.90"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laredo,"$1,024.34",,,,,,,,Harbour Creations Steel Folding Chair,"$2,389.13"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympia,"$1,020.45",,,,,,,,Logitech Gaming G510s - Keyboard,"$2,362.72"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grand Prairie,"$1,012.49",,,,,,,,Swingline SM12-08 MicroCut Jam Free Shredder,"$2,359.94"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chattanooga,$988.80,,,,,,,,"3D Systems Cube Printer, 2nd Generation, White","$2,339.98"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Bernardino,$979.30,,,,,,,,Logitech G700s Rechargeable Gaming Mouse,"$2,339.77"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odessa,$976.12,,,,,,,,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,"$2,330.65"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milford,$961.74,,,,,,,,"Fellowes Mobile File Cart, Black","$2,300.66"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edmond,$959.55,,,,,,,,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h","$2,299.75"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avondale,$946.81,,,,,,,,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","$2,298.11"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fort Collins,$935.25,,,,,,,,Bevis Round Conference Table Top & Single Column Base,"$2,297.54"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fargo,$919.91,,,,,,,,Xiaomi Mi3,"$2,279.96"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Longmont,$915.09,,,,,,,,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","$2,267.97"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apopka,$904.55,,,,,,,,GBC DocuBind P50 Personal Binding Machine,"$2,264.89"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olathe,$895.79,,,,,,,,Cisco IP Phone 7961G-GE VoIP phone,"$2,252.43"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gastonia,$895.06,,,,,,,,Plantronics S12 Corded Telephone Headset System,"$2,242.03"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deltona,$893.24,,,,,,,,BPI Conference Tables,"$2,241.87"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elmhurst,$891.63,,,,,,,,Plantronics HL10 Handset Lifter,"$2,227.01"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ann Arbor,$889.27,,,,,,,,Konftel 250 Conference phone - Charcoal black,"$2,221.60"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maple Grove,$882.87,,,,,,,,Avanti 1.7 Cu. Ft. Refrigerator,"$2,221.56"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Durham,$879.96,,,,,,,,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,"$2,207.96"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,League City,$875.37,,,,,,,,"Global Value Steno Chair, Gray","$2,204.86"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reading,$873.71,,,,,,,,Office Star - Mesh Screen back chair with Vinyl seat,"$2,200.46"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mcallen,$866.72,,,,,,,,"3M Polarizing Task Lamp with Clamp Arm, Light Gray","$2,191.68"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,El Cajon,$865.62,,,,,,,,"Global Push Button Manager's Chair, Indigo","$2,185.95"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allentown,$853.25,,,,,,,,Jabra Supreme Plus Driver Edition Headset,"$2,159.82"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yuma,$840.87,,,,,,,,Razer Kraken PRO Over Ear PC and Music Headset,"$2,159.73"
